x y lat lon sand clay color fractional coverage of grid by vegetation class (columns: 18 IGBP classes, sum to 1.0 per cell) -- ParFlow-CLM v3.15 (2026)
CLASSIC 2-LINE HEADER: drv_readvegtf skips exactly two lines; do NOT add banner comments here (they get read as data and crash CLM init)
2 29 38.916011 -107.104419 0.42 0.12 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 29 38.917175 -107.092622 0.42 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4 29 38.918337 -107.080825 0.44 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 29 38.919498 -107.069028 0.52 0.09 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 29 38.920658 -107.057230 0.53 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 29 38.921816 -107.045431 0.52 0.12 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 29 38.922973 -107.033633 0.44 0.18 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 29 38.924129 -107.021833 0.47 0.13 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 29 38.925283 -107.010034 0.59 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 29 38.926436 -106.998233 0.66 0.11 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 29 38.927588 -106.986433 0.69 0.08 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 29 38.928738 -106.974632 0.69 0.08 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 29 38.929887 -106.962830 0.65 0.10 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 29 38.931035 -106.951028 0.66 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
16 29 38.932181 -106.939226 0.66 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 29 38.933326 -106.927423 0.56 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 29 38.934469 -106.915620 0.66 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 29 38.935612 -106.903816 0.66 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 29 38.936752 -106.892012 0.63 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 29 38.937892 -106.880208 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 29 38.939030 -106.868403 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 29 38.940167 -106.856597 0.43 0.18 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 29 38.941302 -106.844792 0.43 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 29 38.942436 -106.832985 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 29 38.943569 -106.821179 0.19 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 29 38.944700 -106.809372 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 29 38.945830 -106.797564 0.39 0.19 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
29 29 38.946959 -106.785756 0.26 0.21 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 29 38.948086 -106.773948 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 29 38.949212 -106.762139 0.43 0.18 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
32 29 38.950337 -106.750330 0.15 0.04 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1 30 38.924024 -107.117714 0.43 0.11 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 30 38.925190 -107.105916 0.42 0.03 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 30 38.926353 -107.094118 0.46 0.14 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 30 38.927516 -107.082319 0.49 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 30 38.928677 -107.070520 0.51 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 30 38.929837 -107.058720 0.55 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 30 38.930996 -107.046920 0.49 0.15 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 30 38.932153 -107.035119 0.51 0.13 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 30 38.933309 -107.023318 0.47 0.16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 30 38.934463 -107.011517 0.58 0.10 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 30 38.935617 -106.999715 0.68 0.09 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 30 38.936768 -106.987912 0.69 0.08 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 30 38.937919 -106.976110 0.59 0.11 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 30 38.939068 -106.964307 0.64 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 30 38.940216 -106.952503 0.66 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
16 30 38.941362 -106.940699 0.66 0.14 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 30 38.942507 -106.928894 0.64 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 30 38.943651 -106.917089 0.66 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 30 38.944793 -106.905284 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 30 38.945934 -106.893478 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 30 38.947074 -106.881672 0.43 0.22 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 30 38.948212 -106.869865 0.20 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
23 30 38.949349 -106.858058 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 30 38.950485 -106.846251 0.19 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 30 38.951619 -106.834443 0.19 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 30 38.952752 -106.822634 0.20 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 30 38.953884 -106.810826 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 30 38.955014 -106.799016 0.26 0.20 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
29 30 38.956143 -106.787207 0.26 0.21 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 30 38.957270 -106.775397 0.43 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
31 30 38.958396 -106.763586 0.43 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 30 38.959521 -106.751775 0.15 0.04 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 31 38.933203 -107.119213 0.43 0.09 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 31 38.934368 -107.107413 0.42 0.04 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 31 38.935532 -107.095613 0.52 0.12 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4 31 38.936695 -107.083813 0.53 0.11 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 31 38.937857 -107.072012 0.52 0.12 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 31 38.939017 -107.060210 0.52 0.11 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 31 38.940175 -107.048408 0.47 0.16 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 31 38.941333 -107.036606 0.42 0.20 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
9 31 38.942489 -107.024803 0.24 0.25 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 31 38.943644 -107.013000 0.62 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
11 31 38.944797 -107.001197 0.66 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 31 38.945949 -106.989393 0.57 0.12 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 31 38.947100 -106.977588 0.35 0.21 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 31 38.948249 -106.965783 0.66 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 31 38.949397 -106.953978 0.66 0.15 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 31 38.950544 -106.942172 0.66 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 31 38.951689 -106.930366 0.60 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 31 38.952833 -106.918559 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 31 38.953975 -106.906752 0.57 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 31 38.955116 -106.894945 0.19 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
21 31 38.956256 -106.883137 0.65 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 31 38.957395 -106.871328 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
23 31 38.958532 -106.859520 0.43 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
24 31 38.959668 -106.847710 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 31 38.960802 -106.835901 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 31 38.961935 -106.824091 0.44 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 31 38.963067 -106.812280 0.19 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 31 38.964197 -106.800469 0.14 0.04 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
29 31 38.965326 -106.788658 0.59 0.11 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 31 38.966454 -106.776846 0.43 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
31 31 38.967580 -106.765034 0.31 0.20 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 31 38.968705 -106.753221 0.44 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 32 38.942381 -107.120712 0.43 0.11 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 32 38.943547 -107.108911 0.43 0.06 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 32 38.944711 -107.097109 0.51 0.12 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4 32 38.945874 -107.085307 0.49 0.07 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 32 38.947036 -107.073504 0.42 0.16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 32 38.948196 -107.061701 0.49 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 32 38.949355 -107.049898 0.47 0.16 6 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 32 38.950513 -107.038094 0.41 0.22 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 32 38.951669 -107.026289 0.29 0.23 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 32 38.952824 -107.014484 0.69 0.08 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
11 32 38.953977 -107.002679 0.68 0.09 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 32 38.955130 -106.990873 0.30 0.22 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 32 38.956281 -106.979067 0.55 0.15 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 32 38.957430 -106.967260 0.69 0.08 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 32 38.958578 -106.955453 0.69 0.08 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
16 32 38.959725 -106.943646 0.57 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 32 38.960870 -106.931838 0.39 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 32 38.962015 -106.920030 0.52 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 32 38.963157 -106.908221 0.52 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 32 38.964299 -106.896412 0.52 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
21 32 38.965439 -106.884602 0.18 0.05 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
22 32 38.966577 -106.872792 0.18 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
23 32 38.967715 -106.860981 0.19 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
24 32 38.968851 -106.849170 0.18 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 32 38.969985 -106.837359 0.39 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 32 38.971119 -106.825547 0.44 0.16 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
27 32 38.972250 -106.813735 0.44 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 32 38.973381 -106.801922 0.44 0.16 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
29 32 38.974510 -106.790109 0.44 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 32 38.975638 -106.778296 0.44 0.16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 32 38.976765 -106.766482 0.27 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 32 38.977890 -106.754667 0.27 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 33 38.951560 -107.122212 0.43 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 33 38.952726 -107.110409 0.43 0.06 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 33 38.953890 -107.098606 0.41 0.18 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4 33 38.955054 -107.086802 0.47 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 33 38.956215 -107.074997 0.53 0.12 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 33 38.957376 -107.063192 0.49 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 33 38.958535 -107.051387 0.50 0.14 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 33 38.959693 -107.039581 0.36 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 33 38.960849 -107.027775 0.50 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10 33 38.962004 -107.015969 0.43 0.10 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 33 38.963158 -107.004162 0.43 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 33 38.964311 -106.992354 0.23 0.26 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 33 38.965462 -106.980546 0.64 0.11 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 33 38.966611 -106.968738 0.24 0.29 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 33 38.967760 -106.956929 0.47 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 33 38.968907 -106.945120 0.47 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 33 38.970052 -106.933310 0.47 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 33 38.971196 -106.921500 0.61 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 33 38.972339 -106.909690 0.52 0.14 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
20 33 38.973481 -106.897879 0.52 0.14 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
21 33 38.974621 -106.886068 0.52 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 33 38.975760 -106.874256 0.18 0.04 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
23 33 38.976898 -106.862443 0.19 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
24 33 38.978034 -106.850631 0.18 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 33 38.979169 -106.838818 0.39 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 33 38.980302 -106.827004 0.21 0.05 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
27 33 38.981434 -106.815190 0.44 0.16 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
28 33 38.982565 -106.803376 0.64 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
29 33 38.983694 -106.791561 0.44 0.16 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
30 33 38.984822 -106.779746 0.44 0.16 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
31 33 38.985949 -106.767930 0.44 0.16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 33 38.987074 -106.756114 0.25 0.04 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 34 38.960739 -107.123712 0.43 0.10 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 34 38.961905 -107.111908 0.43 0.01 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
3 34 38.963070 -107.100102 0.42 0.14 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4 34 38.964233 -107.088297 0.43 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 34 38.965395 -107.076491 0.46 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 34 38.966556 -107.064684 0.47 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 34 38.967715 -107.052877 0.49 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 34 38.968873 -107.041070 0.34 0.22 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
9 34 38.970030 -107.029262 0.25 0.23 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10 34 38.971185 -107.017454 0.16 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 34 38.972339 -107.005645 0.22 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 34 38.973492 -106.993836 0.31 0.25 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 34 38.974643 -106.982026 0.65 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 34 38.975793 -106.970216 0.63 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 34 38.976941 -106.958406 0.51 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
16 34 38.978088 -106.946595 0.16 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 34 38.979234 -106.934783 0.47 0.18 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
18 34 38.980379 -106.922971 0.64 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
19 34 38.981522 -106.911159 0.61 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
20 34 38.982663 -106.899347 0.61 0.13 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
21 34 38.983804 -106.887534 0.58 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 34 38.984943 -106.875720 0.17 0.04 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
23 34 38.986081 -106.863906 0.52 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
24 34 38.987217 -106.852092 0.26 0.21 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 34 38.988352 -106.840277 0.63 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 34 38.989486 -106.828462 0.64 0.13 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 34 38.990618 -106.816646 0.20 0.20 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
28 34 38.991749 -106.804830 0.64 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
29 34 38.992879 -106.793013 0.64 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
30 34 38.994007 -106.781196 0.22 0.05 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
31 34 38.995134 -106.769379 0.44 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 34 38.996259 -106.757561 0.65 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 35 38.969918 -107.125213 0.43 0.12 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 35 38.971084 -107.113407 0.43 0.08 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 35 38.972249 -107.101600 0.42 0.14 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4 35 38.973413 -107.089792 0.42 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 35 38.974575 -107.077985 0.43 0.13 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 35 38.975736 -107.066176 0.49 0.13 6 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 35 38.976895 -107.054368 0.40 0.23 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 35 38.978053 -107.042558 0.38 0.25 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
9 35 38.979210 -107.030749 0.24 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10 35 38.980366 -107.018939 0.22 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 35 38.981520 -107.007128 0.22 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 35 38.982673 -106.995318 0.45 0.21 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 35 38.983824 -106.983506 0.50 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 35 38.984974 -106.971694 0.42 0.21 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 35 38.986123 -106.959882 0.37 0.23 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
16 35 38.987270 -106.948070 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 35 38.988416 -106.936257 0.22 0.05 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
18 35 38.989561 -106.924443 0.64 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
19 35 38.990704 -106.912629 0.64 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 35 38.991846 -106.900815 0.64 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
21 35 38.992987 -106.889000 0.63 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 35 38.994126 -106.877185 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
23 35 38.995264 -106.865369 0.63 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
24 35 38.996400 -106.853553 0.26 0.21 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 35 38.997536 -106.841736 0.32 0.16 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 35 38.998669 -106.829919 0.31 0.17 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 35 38.999802 -106.818102 0.31 0.17 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
28 35 39.000933 -106.806284 0.22 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 35 39.002063 -106.794466 0.24 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 35 39.003191 -106.782647 0.33 0.15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
31 35 39.004318 -106.770828 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 35 39.005444 -106.759009 0.44 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 36 38.979097 -107.126714 0.43 0.04 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 36 38.980263 -107.114906 0.43 0.07 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 36 38.981429 -107.103097 0.41 0.05 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4 36 38.982592 -107.091288 0.41 0.11 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
